,jngIfrmpRgsno,brno,crno,corpNm,brandNm,jnghdqrtrsRprsvNm,indutyLclasNm,indutyMlsfcNm,jngBizStrtDate,jngIfrmpRgsDt,yr,ifrmpRlsDocRgsDate,ifrmpRlsDocExstYn
1662,20171428,5148601083,1101117155412,(주)이랜드이츠,리미니,황성윤,외식,서양식,20180320,1693189972000,2023,,N
1663,20171437,1238648714,1101116474706,(주)올모스트페이머스,칼리가리 박사의 밀실,박지훈,외식,기타 외식,20170301,1691990535000,2023,,N
1664,20171442,7108100713,1101116285939,㈜해우리홀딩스,해우리,오유택,외식,한식,20170116,1689918197000,2023,,N
1665,20171443,2648128732,1101115323334,(주)케이에이치코리아,숨비소리,"하동우, 권재혁",외식,기타 외식,20170227,1681178931000,2023,,N
1666,20171445,8251100235,,카페일리터,카페일리터,한초롱,외식,커피,20160118,1685063813000,2023,,N
1667,20171451,2768800662,1101116270708,농장사람들(주),농장사람들,이봉윤,외식,기타 외식,20170601,1688109604000,2023,,N
1668,20171452,3368701215,1341110515649,(주)위드맘케어,위드맘케어,김자영,서비스,인력 파견,20171218,1686288884000,2023,,N
1669,20171457,5638700652,1342110193899,(주)에이컨,도토리편백집,최은영,외식,한식,20171208,1686297560000,2023,,N
1670,20171460,3978700720,1101116448983,(주)박승철위그랩,박승철위그스투디오,박서윤,도소매,기타도소매,20201223,1686614425000,2023,,N
1671,20171461,2158724643,1101114076471,(주)풀잎채,청사월보리밥과쭈꾸미,정인기,외식,한식,20170411,1674697051000,2023,,N
1672,20171462,2618100278,1101115145308,(주)리드엔,리드101,김수정,서비스,교육 (외국어),20091112,1687936533000,2023,,N
1673,20171463,3638101331,1801111143609,(주)빈스킹코리아,빈스킹토스트,주동진,외식,제과제빵,20171208,1683620897000,2023,,N
1674,20171464,2248600895,1341110475900,(주)레드버튼,레드버튼(RedButton),김동혁,서비스,오락,20151125,1685938707000,2023,,N
1675,20171466,1018668710,1101114768010,(주)북촌사람들,제주면장,전영석,외식,한식,20170524,1686618336000,2023,,N
1676,20171476,2098158938,1101115155860,(주)위드코,지케이네일(GK네일),최유리,서비스,이미용,20171214,1686872413000,2023,,N
1677,20171478,8448101937,1101117577442,(주)커피사피엔스,커피사피엔스,정세현,외식,커피,20140521,1687758197000,2023,,N
1678,20171492,5638700098,1201110765753,(주)케이엠엘리홀딩스,케이엠엘리갤러리카페,이애라,외식,커피,20171230,1692923052000,2023,,N
1679,20171493,5768800693,1101116451944,(주)다름플러스,이차돌,이억불,외식,기타 외식,20170306,1689063435000,2023,,N
1680,20171499,8638700251,2841110152937,(주)양계장집아들,양계장집아들,오성태,외식,치킨,20160201,1684129973000,2023,,N
1681,20171502,1428103431,1345110106268,(주)에이치푸드빌,부대장,김병갑,외식,한식,20171215,1693460682000,2023,,N
1682,20171503,1198612269,1101113993139,(주)엘에이치지,샌드리아,최순남,외식,기타 외식,20171214,1690520891000,2023,,N
1683,20171507,8018700821,1801111113660,(주)대원어묵,135튀김집,김옥규,외식,분식,20180302,1683620357000,2023,,N
1684,20171510,8938800166,1101115826536,(주)게이트에프앤비,게이트나인(GATE9),정일찬,외식,기타 외국식,20170909,1687936500000,2023,,N
1685,20171511,6881000599,,농부의마음,차돌풍,곽현주,외식,한식,20171101,1681290311000,2023,,N
1686,20171513,8388601558,2001110574131,(주)몸이야,몸이야,윤민이,서비스,스포츠 관련,20160701,1692175923000,2023,,N
1687,20171515,5238100195,1311110431153,(주)자성화,자성화 맛집 코다리네,김영배,외식,한식,20180102,1689203679000,2023,,N
1688,20171516,7347100272,1101116328359,위키스마일,크레이지후라이(CrazyFry),남기우,외식,기타 외식,20170313,1672985523000,2023,,N
1689,20171517,4598600206,1101115895565,(주)한평의꿈,이름없는 파스타,김민순,외식,기타 외식,20180422,1692605855000,2023,,N
1690,20171529,6558800297,1612110036137,㈜만풍농헙회사법인,떡미당,윤석중,외식,한식,20160623,1682293136000,2023,,N
1691,20171534,2883800374,,홍스푸드,홍스떡,손순필,외식,분식,20171218,1685400465000,2023,,N
1692,20171541,5108700911,1101116525773,(주)해피존에프앤비,치폴레옹,정충호,외식,기타 외식,20171111,1691131873000,2023,,N
1693,20171548,7698700639,1101510087444,피자연합협동조합,피자연합,최승호,외식,피자,20170101,1679643543000,2023,,N
1694,20171552,2128132555,1101111051442,(주)이이씨엘리트,윤선생 IGSE아카데미,"김성중, 설황수",서비스,교육 (외국어),20171201,1688530980000,2023,,N
1695,20171560,2318700342,2743510010824,협동조합인재개발뱅크,인재 36.5도 까페,남기형,외식,커피,,1687337280000,2023,,N
1696,20180005,1303282944,,부산명가밀면,부산명가밀면,박진용,외식,분식,,1684406588000,2023,,N
1697,20180011,6448101865,1501110299714,(주)덕분,통불,최상대,외식,기타 외식,20141111,1685925233000,2023,,N
1698,20180012,8938701552,1801111198208,(주)푸디웍스랩,와닭꼬치,최병일,외식,분식,20120901,1691125252000,2023,,N
1699,20180013,6448601384,1348110516544,(주)푸름에프엔비,안성깍뚜기,김연재,외식,한식,20180115,1688703482000,2023,,N
1700,20180015,1538800582,1801111088110,(주)라벨스하이디,라벨스하이디,최정삼,외식,커피,20180317,1686298086000,2023,,N
1701,20180017,2158723509,1101114050194,(주)한밭에프앤지,가락곰칼국수,이웅재,외식,한식,20180207,1672638885000,2023,,N
1702,20180026,8131401246,,청춘얼큰이,청춘얼큰이,김시연,외식,한식,20180502,1680682361000,2023,,N
1703,20180029,3038700706,1201110889115,(주)다함컴퍼니,백하돼지생갈비,정현진,외식,기타 외식,20180115,1691131635000,2023,,N
1704,20180032,1378647280,1358110247586,(주)마이아이덴티티,우리함께,노원주,서비스,기타 서비스,20190126,1686716103000,2023,,N
1705,20180033,6898800679,2849110166742,(주)동산만두,동산만두,김중문,외식,분식,20170315,1689238115000,2023,,N
1706,20180035,1668700451,1101116167509,(주)에이쓰리바우트커피,에이쓰리바우트커피,김사원,외식,커피,20170113,1676247577000,2023,,N
1707,20180037,5808701317,1101117237567,(주)피슈애프앤씨,피슈 마라홍탕,"김정현 , 최준용",외식,중식,20171211,1689062756000,2023,,N
1708,20180048,8708600892,1101116517168,(주)열린사람들,시크릿쥬쥬&또봇 프리미엄키즈카페,최시정,서비스,유아 관련 (교육 외),20171201,1685938674000,2023,,N
1709,20180052,4748100554,2844110091460,(주)씨앤피물류,하나샤브샤브,김현수,외식,일식,20171030,1689062817000,2023,,N
1710,20180053,8640401115,,업텐브로피자체인본부,브로피자,이동규,외식,피자,20170925,1692915244000,2023,,N
1711,20180055,6965000029,,푸드피알,호천당,이명빈,외식,기타 외식,20180207,1678164580000,2023,,N
1712,20180056,3863800192,,서효원,정성으로 빚은 만두고을,최정화,외식,한식,20171001,1693383417000,2023,,N
1713,20180058,3508600044,1801110967505,토리고야패밀리(주),동래별장,박진수,외식,주점,20180201,1693197249000,2023,,N
1714,20180059,4158156971,1101116142428,(주)러닝앤코,알티오라,유민종,서비스,기타 교육,20180124,1678846892000,2023,,N
1715,20180070,2158787293,1101115283190,(주)비브라더스,감성커피,이재영,외식,커피,20180102,1686791863000,2023,,N
1716,20180071,1198705182,1101115594282,(주)김덕후컴퍼니,김덕후의차돌조,김덕후,외식,한식,20170218,1682467709000,2023,,N
1717,20180074,5148197809,1701110552473,로드다이닝(주),김충기꽃삼겹,김정호,외식,한식,20171222,1688423924000,2023,,N
1718,20180076,7038100767,2101140121330,(유)빈타이컴퍼니,빈타이(BEAN TIE),강신석,외식,커피,20180101,1684398135000,2023,,N
1719,20180082,3118800757,1801111090769,(주)케이푸드아이엔지,allcha(올차),손정란,외식,커피,,1683616211000,2023,,N
1720,20180084,1308676090,1211110243154,(주)프랭크에프앤비,바푸리수제식빵,심우창,외식,제과제빵,20180126,1691563110000,2023,,N
1721,20180087,7931600480,,화를품은닭본점,화를품은닭,윤재오,외식,한식,20180201,1672806690000,2023,,N
1722,20180092,3038179235,1244110192724,(주)엔조이푸드시스템,소플러스,김종연,외식,한식,20170425,1683786487000,2023,,N
1723,20180102,2168800807,2101110128829,(주)우리듬,1도씨맥주(1℃ 맥주),정미옥,외식,주점,20180120,1683708947000,2023,,N
1724,20180104,2588800835,2844110096973,(주)기용,기용,하월영,외식,분식,20180714,1684394912000,2023,,N
1725,20180121,6173291315,,도쿄키친39도시락,39℃락,이상민,외식,한식,20190225,1683616301000,2023,,N
1726,20180123,4128800900,1701110662561,우즈(주),WOO'Z,우대권,외식,제과제빵,20180212,1684744724000,2023,,N
1727,20180133,1408600734,1201110867202,(주)일화로지스,해빛(Have it),한림,도소매,편의점,20180302,1689729532000,2023,,N
1728,20180140,8968100036,1101115680643,(주)디딤이앤에프,차돌6키로,박승복,외식,한식,20180213,1692260648000,2023,,N
1729,20180141,4348601905,1101117365045,(주)지씨홀딩스,샤브담,박도용,외식,한식,20180308,1673832767000,2023,,N
1730,20180145,2578101486,1801111193323,(주)태인에프앤비,미식가의구이,양지혁,외식,한식,20180301,1689239022000,2023,,N
1731,20180146,1688801749,1701110045427,(주)로즈애플,로즈애플(ROSE APPLE),김예지,도소매,농수산물,20171218,1684974290000,2023,,N
1732,20180148,6181084571,,구백가(900家),구백가(900家),박주상,외식,한식,,1689296352000,2023,,N
1733,20180150,7878800861,1101116570140,빵드밀(주),빵드밀,이재규,외식,제과제빵,20180110,1677196054000,2023,,N
1734,20180151,2178800421,1341110433099,(주)데일리마켓,데일리와인,한지훈,도소매,기타도소매,20180105,1691044256000,2023,,N
1735,20180153,7832500471,,노마진유통,노마진아이스크림할인점,정은빈,도소매,기타도소매,20170503,1676278800000,2023,,N
1736,20180159,3098602404,1101118089769,㈜지안에프앤비,문숙이미나리식당,정문석,외식,한식,20190227,1681108790000,2023,,N
1737,20180160,2648120647,1101115209261,(주)카페홀릭,벤투스커피,이재철,외식,커피,20181101,1690940795000,2023,,N
1738,20180162,8898101492,1244110240218,"㈜준코퍼(JUNCORP.CO.,LTD.)",사계진미 숯불닭갈비,최민호,외식,한식,20180101,1691131882000,2023,,N
1739,20180166,6048700410,1311110463221,(주)브라우니30,카페브라우니30(CAFE BROWNY30),조한흥,외식,커피,20171102,1689580629000,2023,,N
1740,20180168,8868102978,1345110613297,(주)밀방떡,밀방떡,이상훈,외식,분식,20170911,1680823560000,2023,,N
1741,20180170,1428103431,1345110106268,(주)에이치푸드빌,홍안동,김병갑,외식,한식,20180102,1693460691000,2023,,N
1742,20180173,2271205622,,아맛나앤연차돈본점,아맛나&연차돈,차정윤,외식,치킨,20180208,1690541734000,2023,,N
1743,20180175,1428103431,1345110106268,(주)에이치푸드빌,종로냄비,김병갑,외식,기타 외식,20180223,1693460684000,2023,,N
1744,20180179,8888701375,1101117178886,(주)아하웰니스,아하데이스파(AHA DAY S.P.A.),장경옥,서비스,기타 서비스,20200101,1684814869000,2023,,N
1745,20180181,2988602026,1601110591100,(주)해피브릿지에프앤씨,흑도리,김덕종,외식,한식,20180207,1687245997000,2023,,N
1746,20180191,1058694656,1101113505752,(주)가업에프씨,도쿄술집,배승찬,외식,주점,20180620,1688003787000,2023,,N
1747,20180197,6938800149,1342110165682,지강에프앤비(주),아곱닭스,이창관,외식,한식,,1690940234000,2023,,N
1748,20180207,1428103431,1345110106268,(주)에이치푸드빌,홍대마녀,김병갑,외식,분식,20180228,1693460690000,2023,,N
1749,20180211,5502201108,,부산창업앤,어찬바다해물찜,김인춘,외식,한식,20190430,1681799154000,2023,,N
1750,20180217,2158776928,1101115009059,지엔에스와타미푸드앤베버리지서비스(주),와타미,김기택,외식,기타 외식,20121215,1678066223000,2023,,N
1751,20180219,4111420479,,영산강오리탕,영산강오리탕,김치호,외식,한식,20170428,1691108785000,2023,,N
1752,20180221,5298600922,1355110322376,농업회사법인(주)우림웰푸드,우림관화로구이,위성기,외식,기타 외식,20180124,1684192791000,2023,,N
1753,20180224,2313300219,,유황F&S,개성집,황춘미,외식,한식,20180306,1672806655000,2023,,N
1754,20180225,3684700032,,셀라2음악학원,153셀라음악학원,서형준	,서비스,기타 교육,20180325,1691486060000,2023,,N
1755,20180228,8318600636,1101116519677,(주)순수패밀리,순수,이순철,서비스,이미용,20180307,1686189131000,2023,,N
1756,20180229,3058607751,1601110287890,(주)주안,캠토토스트,김하람,외식,기타 외식,20040510,1689321156000,2023,,N
1757,20180231,5368800166,1101115840198,(주)리오컴퍼니,혼다라멘,조대원,외식,일식,20180301,1686543621000,2023,,N
1758,20180233,6768700583,1201110845836,(주)엠푸드,건강밥상 심마니,나대호,외식,한식,20180201,1685090347000,2023,,N
1759,20180234,3658802091,2301110361475,(주)철판떼기,철판떼기,김성욱,외식,한식,20180413,1689924674000,2023,,N
1760,20180235,4478101060,1211110345281,(주)르하임겔리온,르하임스터디카페,김종국,서비스,기타 서비스,20180308,1679978394000,2023,,N
1761,20180239,6948100861,1501110243860,(주)더캠트,캠핑트렁크,이창영,도소매,기타도소매,20171204,1682668224000,2023,,N
1762,20180240,4278600591,1701110624892,(주)다다컴퍼니,스푼필라프,안민영,외식,서양식,20180301,1690783797000,2023,,N
1763,20180241,8690801535,,사쿠라테이엔,사쿠라테이엔,정세진,외식,주점,20200710,1673490999000,2023,,N
1764,20180243,6218603303,1801110865501,(주)더쉐프,부산칠칠집,김태경,외식,한식,20200101,1683621093000,2023,,N
1765,20180244,6218603303,1801110865501,(주)더쉐프,텐퍼센트스페셜티커피,김태경,외식,커피,20180102,1683693076000,2023,,N
1766,20180248,6588700208,1101115857127,(주)로맨틱에프엔비,낭만치맥,권오승 박성업,외식,치킨,20160728,1685954460000,2023,,N
1767,20180249,5188801736,1348110568545,(주)비에스비푸드,청년피자,정관영,외식,피자,20180329,1687940642000,2023,,N
1768,20180250,1441900831,,동행푸드,분식쌀롱,이은화,외식,분식,20180301,1693470021000,2023,,N
1769,20180251,6282200246,,다온푸드,숯양두마리치킨,조승현,외식,치킨,20180420,1693287289000,2023,,N
1770,20180253,1814700361,,키친씨,감성족발,이민희,외식,한식,20180103,1679959308000,2023,,N
1771,20180255,4598800160,1801110983163,㈜네오플레너스,제이엠티(JMT),이민영,외식,커피,20170525,1687508047000,2023,,N
1772,20180257,5096199073,,오드리인터내셔널,뜰커피,이성일,외식,커피,20180625,1672884492000,2023,,N
1773,20180258,2883800374,,홍스푸드,홍스포차,손순필,외식,주점,20180301,1685400464000,2023,,N
1774,20180260,2128608370,1101115328946,(주)조은음식드림,대마족발,안광선,외식,한식,20180206,1681892665000,2023,,N
1775,20180262,5618100896,1101116632635,(주)킨지(KINJI),킨지(KINJI),강준수,외식,기타 외식,20180117,1689682863000,2023,,N
1776,20180263,1198607091,1101113883629,(주)일가브라더스,북촌삼대갈비,한충환,외식,한식,20180325,1689554892000,2023,,N
1777,20180271,2618100884,1101115232668,(주)고릴라에프앤디,사람사는 고깃집 김일도,"박문희, 박재근",외식,한식,20180406,1686559573000,2023,,N
1778,20180274,4961801506,,백락촌강릉본점,백락촌,이성우,외식,기타 외식,20171115,1687245894000,2023,,N
1779,20180275,4961801506,,백락촌강릉본점,김치찌개밥한그릇뚝딱,이성우,외식,한식,20171015,1687245869000,2023,,N
