,yr,corpNm,brno,crno,indvdlCorpSeCd,corpRgDate,telno,fxno,bzmnRgsDate,rprsvNm,ozip,lctnAddr,lctnDaddr,brandCnt,affltsCnt,jngInstNm
4106,2023,투가이즈,6063073953,,10,,0513269957,00000000000,20101203,김재홍,47008,부산광역시 사상구 주례로 64,1층,1.0,0.0,부산시
4107,2023,공공식품,6063351659,,10,,0513015214,0513015030,20120409,공경무,46504,부산광역시 북구 사상로577번길 42-1,(구포동),1.0,0.0,부산시
4108,2023,푸드앤펀,6063448511,,10,,05118770004,07075812918,20120529,이경열,47504,부산광역시 연제구 중앙대로1251번길 43,.,1.0,0.0,부산시
4109,2023,제이제이푸드,6064021416,,10,,18997669,,20080717,조용조,48928,부산광역시 중구 동광길 54,4층(중앙동4가),1.0,0.0,부산시
4110,2023,굴세상,6064024465,,10,,15223010,0432952090,20220823,이종필,28699,충청북도 청주시 서원구 매봉로2번길 39-6,1층,1.0,0.0,조정원
4111,2023,잘나가는아이들,6064104734,,10,,63882595,,20220225,김민동,48821,부산광역시 동구 중앙대로196번길 6-7,405호 A09,1.0,0.0,부산시
4112,2023,동촌샤브칼국수,6067007819,,10,,0538125888,,20200701,이기호,38587,경상북도 경산시 원효로42길 17-8,1층,0.0,0.0,조정원
4113,2023,사회적협동조합사상지역자활센터,6068205487,1844510006268,11,20200528,0513018681,0513018683,19990701,조의종,46932,부산광역시 사상구 모라로110번길 47,4층,0.0,0.0,부산시
4114,2023,한일인터내셔널(주),6068603357,1801110593285,11,20070515,15220684,0518080385,20070610,오지현,47018,부산광역시 사상구 가야대로64번길 34,(학장동),1.0,0.0,부산시
4115,2023,(주)로띠번코리아,6068635669,1801110796053,11,20120220,0513114884,0513110044,20120301,박정은,46984,부산광역시 사상구 새벽시장로133번길 11,"(감전동, 2층)",1.0,0.0,부산시
4116,2023,(주)바로에프에스,6068640629,1801110823153,11,20120823,0513058445,0519418410,20121201,이상규,46755,부산광역시 강서구 녹산산단381로40번길 24,주식회사 바로에프에스,3.0,0.0,부산시
4117,2023,(주)호림,6068651505,1801110891374,11,20131220,07016700080,07082405991,20140101,공배인,50614,경상남도 양산시 물금읍 서들8길 49,603호,1.0,1.0,조정원
4118,2023,(주)서플라이스,6068663224,1101116423266,11,20170608,07088735650,05071796,20170612,천인섭,08380,서울특별시 구로구 디지털로33길 11,606호,1.0,0.0,서울시
4119,2023,(주)푸드연,6068700696,2842110081647,11,20170403,0015886957,0315667792,20170425,김왕산,11955,경기도 구리시 한다리길4번길 47-1,1층 ,1.0,0.0,경기도
4120,2023,이케이푸드,6076468900,,10,,0556335428,0550000000,20170517,이은광,53249,경상남도 거제시 중곡로1길 40-4,1층(고현동),1.0,0.0,조정원
4121,2023,제주장인의집,6077015777,,10,,00000000,05042065710,20211201,이인철,63039,제주특별자치도 제주시 애월읍 봉성북1길 2,(봉성리),1.0,0.0,조정원
4122,2023,(주)고려식품,6078143115,1801110272615,11,19981208,0515213001,0515310673,19990101,권동주,46332,부산광역시 금정구 공단동로55번길 9,.,2.0,0.0,부산시
4123,2023,(주)7번가사람들,6078193686,1801110707323,11,20100310,027027020,027027097,20100401,양명덕,17394,경기도 이천시 호법면 이섭대천로 614,(이천 후안리),1.0,1.0,경기도
4124,2023,(주)아라에프엠,6078198959,1801110760529,11,20110530,0515575786,0515535785,20110701,장상균,46311,부산광역시 금정구 시실로 11-6,"부곡동, 1층",2.0,0.0,부산시
4125,2023,(주)카페원플러스원,6078603608,1801110811025,11,20120604,18991246,0515546130,20120604,고광택,47888,부산광역시 동래구 수안로 13,(수안동),2.0,0.0,부산시
4126,2023,(주)제이앤엠푸드,6078612320,1801110885616,11,20131112,0515044815,0515044816,20131112,박지혜,47843,부산광역시 동래구 미남로 45,1층(사직동),1.0,0.0,부산시
4127,2023,(주)스토리에프씨,6078617330,1801110931013,11,20140903,0516256683,0532896683,20141130,안병대,48059,부산광역시 해운대구 센텀중앙로 90,"20층 2003호(재송동, 큐비이센텀)",3.0,1.0,부산시
4128,2023,(주)제니스에프앤비,6078617868,1801110947763,11,20141217,05116709665,0519595577,20150101,강성구,47787,부산광역시 동래구 충렬대로 375,"302(안락동,호은빌딩3층)",2.0,0.0,부산시
4129,2023,농업회사법인우리라이스(주),6078701228,1348110477291,11,20181203,0312969901,0312969902,20181206,선민수,18336,경기도 화성시 봉담읍 마당바위로 289,.,1.0,0.0,경기도
4130,2023,㈜썰다,6078702208,1717110164647,11,20210618,0542917789,00000000,20210624,"최기웅, 박준흠",37883,경상북도 포항시 남구 오천읍 원동로 17,1층,1.0,0.0,조정원
4131,2023,미스터뽕,6081530637,,10,,0552215889,,20051215,신상헌,51777,경상남도 창원시 마산합포구 가포로 600,"2층 (덕동동, 2층)",1.0,0.0,조정원
4132,2023,호두랑파이랑,6081729094,,10,,0522655945,0000000000,20080501,김현봉,44725,울산광역시 남구 신정로20번길 15-6,302호,1.0,0.0,조정원
4133,2023,대박통,6082069567,,10,,0552319192,0552319192,20120214,김종혁,51330,경상남도 창원시 마산합포구 산호북1길 84,(산호동),1.0,0.0,조정원
4134,2023,페로어페로,6082448482,,10,,0550000000,0550000000,20140626,이샛별,51362,경상남도 창원시 마산회원구 합성옛길 137-1,"(합성동, 101호)",1.0,0.0,조정원
4135,2023,의춘숯불닭갈비,6082532629,,10,,15229495,00000000000,20150110,강새라,51329,경상남도 창원시 마산합포구 산호북17길 31, (산호동),1.0,0.0,조정원
4136,2023,따봉양꼬치,6084321219,,10,,95498689,,20210128,LIU XIAO,44611,울산광역시 남구 대학로76번길 18,1층,2.0,0.0,조정원
4137,2023,1983에프앤씨,6087500383,,10,,52461818,,20211025,오정호,05698,서울특별시 송파구 송파대로 345,202동 1901호,1.0,0.0,서울시
4138,2023,대정나눔유통(주),6088172535,1901110067709,11,20080708,0552484402,0552484403,20080801,양대욱,51713,경상남도 창원시 마산합포구 수산2길 171-1,(남성동),1.0,0.0,조정원
4139,2023,(주)월드크리닝,6088177826,1901110071817,11,20090805,16447008,0553647004,20090805,한정남,50603,경상남도 양산시 물금읍 가촌동1길 45,-,1.0,0.0,조정원
4140,2023,(주)의령소바,6088187251,1945110009121,11,20110524,00015993389,0555740886,20110608,박현철,52149,경상남도 의령군 의령읍 의병로18길,3-5,1.0,0.0,조정원
4141,2023,개성순대(주),6088608042,1942110233693,11,20141112,0552227887,00000000,20141127,김옥경,51777,경상남도 창원시 마산합포구 가포로 686,(덕동동),1.0,0.0,조정원
4142,2023,(유)에스제이네트웍스,6088609395,1943140001125,11,20150203,0555877763,0555877764,20150203,전민경,52001,경상남도 함안군 칠서면 삼칠로 957,1층,2.0,0.0,조정원
4143,2023,(주)락쉬미요가스쿨,6088611381,1201111045956,11,20200115,0328333860,,20200115,오윤희,21998,인천광역시 연수구 인천타워대로132번길 30,3층 307호,1.0,0.0,인천시
4144,2023,(주)에이알피에프엔비,6088801892,1101117591757,11,20200818,15220405,,20200818,"김종호, 함재승, 홍기호",04799,서울특별시 성동구 아차산로15길 52,"3층 304호(성수동2가, 삼환디지털벤처타워)",1.0,2.0,서울시
4145,2023,(주)아이다온,6088802606,1647110122404,11,20220321,050713410832,0000000000,20220321,최정훈,30123,세종특별자치시 다정북로 179,1동 1층 101호 (다정동),1.0,0.0,조정원
4146,2023,커피앤티코리아,6091279267,,10,,00016887916,0000000000,20030901,이창재,51191,경상남도 창원시 의창구 서상로 7,1층,1.0,0.0,조정원
4147,2023,만랩푸드,6092626369,,10,,0262257773,05042776337,20190715,고희연,12106,경기도 남양주시 순화궁로 249,M동 19층 15호,1.0,0.0,경기도
4148,2023,에스엔푸드딜리버리,6092933541,,10,,0557479993,,20210914,이성남,52685,경상남도 진주시 촉석로 146-1,(인사동),1.0,0.0,조정원
4149,2023,마라푸드,6094365845,,10,,025535578,,20230222,이춘근,17877,경기도 평택시 소사7로 8,113동 2770호(소사동),1.0,0.0,경기도
4150,2023,타코파파컴퍼니,6094462961,,10,,0522457777,0000000000,20200312,남재민,44532,울산광역시 중구 젊음의거리 41,1층(성남동),1.0,0.0,조정원
4151,2023,도담유통,6095207696,,10,,0519727284,0519727284,20160115,이영록,50606,경상남도 양산시 물금읍 신주로 69,111동 1704호 (신창비바패밀리),1.0,0.0,조정원
4152,2023,(주)야마야푸즈서비스,6098144162,1941110006092,11,20000927,0514652480,0514652486,20001101,야마와키카츠토시,49277,부산광역시 서구 원양로 1,B동 613호,1.0,0.0,부산시
4153,2023,(주)광개토에프에스,6098605621,1942110199283,11,20120425,0552845001,0552661618,20120425,이호용,51391,경상남도 창원시 의창구 차룡로48번길 44,제18층 제에스1820호(팔용동),1.0,0.0,조정원
4154,2023,(주)플리스터,6098613475,1942110215039,11,20130626,18996967,0512056967,20130708,"박기현, 송한범",46764,부산광역시 강서구 명지오션시티1로 173,3층 307호,1.0,0.0,부산시
4155,2023,(주)더센코리아,6098615982,1942110220161,11,20131126,07088334943,0558554943,20131202,류현,52852,경상남도 진주시 충의로 20-16,4층 411호(충무공동),1.0,0.0,조정원
4156,2023,(주)바보형제스토리,6098617961,1942110223785,11,20140307,0552993352,,20140307,권태성,51107,경상남도 창원시 의창구 북면 무동로 27,-,1.0,0.0,조정원
4157,2023,(주)이에스피엘커피,6098802161,1955110264568,11,20211019,0553221422,050713501024,20211107,박수혜,50948,경상남도 김해시 내외로77번길 26,107호,1.0,0.0,조정원
4158,2023,더면코리아,6100103631,,10,,0522620008,,19970301,박형배,44971,울산광역시 울주군 온양읍 중광길 45,1층,1.0,0.0,조정원
4159,2023,커피나뜨래,6100649229,,10,,0522883206,0522877900,20150901,홍계식,44242,울산광역시 북구 두부곡5길 13,1층,1.0,0.0,조정원
4160,2023,금동이푸드,6101943128,,10,,0522832233,0522832235,20130422,신원옥							,44227,울산광역시 북구 동대12길 6,금동이두마리치킨,1.0,0.0,조정원
4161,2023,갈매기7번가,6101970120,,10,,0522740592,0000000000,20130111,우종혜,44713,울산광역시 남구 삼산로331번길 16-1,"삼산동, 1층",1.0,0.0,조정원
4162,2023,살롱드비숑,6102404037,,10,,07048977674,0000000000,20081125,박영선,44696,울산광역시 남구 번영로250번길 24,"(삼산동, 203-1,203-2,202-2호)",1.0,0.0,조정원
4163,2023,미미찜닭,6102578220,,10,,0522672090,00000000000,20110901,정재훈							,44688,울산광역시 남구 신정로116번길 21,미미찜닭,1.0,0.0,조정원
4164,2023,렘포레인재개발연구소,6102811875,,10,,07041547744,0522697780,20090825,황명숙					,44709,울산광역시 남구 화합로224번길 8,401호,1.0,0.0,조정원
4165,2023,마라퀸,6103063100,,10,,18993757,,20210508,류지철,28326,충청북도 청주시 청원구 율봉로 209,1층 105호(율량동),1.0,0.0,조정원
4166,2023,강화우돈,6104044645,,10,,14836933,,20210901,"홍준서, 곽진호, 이영민",10035,경기도 김포시 통진읍 김포대로2053번길 8,강화우돈,1.0,0.0,경기도
4167,2023,엔네일춘천지점,6105200107,,10,,00000000,,20160315,박지영,24401,강원도 춘천시 동내면 외솔길19번길 80-62,1층 101호,1.0,0.0,조정원
4168,2023,청키파이,6105200505,,10,,0221352355,,20200309,장용석,03766,서울특별시 서대문구 신촌역로 22-5,2층 42호,1.0,0.0,서울시
4169,2023,(주)가우정푸드,6108630789,2301110225142,11,20140716,0559458100,0559458101,20140716,오송균,50148,경상남도 거창군 남상면 홍덕길 33,.,1.0,0.0,조정원
4170,2023,(주)고구려에프앤비,6108635329,1701110776594,11,20200622,16440653,05041801238,20200622,마건희,50900,경상남도 김해시 삼계중앙로 73, 1층,1.0,1.0,조정원
4171,2023,(주)에프엔어니스티,6108702029,1101117929495,11,20210621,0221320808,03033442,20210621,박재훈,06149,서울특별시 강남구 선릉로 523,유림빌딩3층,1.0,0.0,서울시
4172,2023,(주)플렌비,6108702470,1801111466522,11,20220920,76633580,,20220920,안준영,46726,부산광역시 강서구 명지국제1로 56-1,501호(명지동),1.0,0.0,부산시
4173,2023,양산포장마차,6110592794,,10,,0553725219,,20200610,서상혁,50629,경상남도 양산시 양산역8길 11,2층 203호,1.0,0.0,조정원
4174,2023,수상한막창,6110692807,,10,,0222823177,,20190424,이미선,04715,서울특별시 성동구 무학봉28길 20,1층,1.0,0.0,서울시
4175,2023,모리,6110892266,,10,,0553845292,,20190528,이동섭,50549,경상남도 양산시 평산11길 16,1층 105호(평산동),1.0,0.0,조정원
4176,2023,비지엔(BGN)FOOD배가네,6112700199,,10,,18771178,,20160224,배경훈,61201,광주광역시 북구 군왕로51번길 18-3,1층(두암동),1.0,0.0,조정원
4177,2023,핸섬로스팅하우스,6121390566,,10,,07082212015,07082212014,20151205,오혜미,42173,대구광역시 수성구 들안로 36,1층,1.0,0.0,조정원
4178,2023,코코이마,6121408743,,10,,01077710798,,20200831,송진수,16251,경기도 수원시 팔달구 신풍로23번길 4,1층(신풍동),1.0,0.0,경기도
4179,2023,더히얼컴퍼니,6125500614,,10,,44659877,,20220217,이한얼,63135,제주특별자치도 제주시 연북로 161,2층 16호,1.0,0.0,조정원
4180,2023,라마,6126600513,,10,,71388063,,20220711,변우성,44940,울산광역시 울주군 언양읍 어음길 19-29,1층,1.0,0.0,조정원
4181,2023,(주)사랑담은,6128149988,1949110033247,11,20140819,0556824331,0556824331,20140819,이관하,53320,경상남도 거제시 신부로3길 2,203호,1.0,0.0,조정원
4182,2023,(주)통영청정에프앤비,6128152241,1912110024946,11,20150108,0556483384,0556493384,20150208,양명수,53024,경상남도 통영시 용남면 남해안대로 21,1층,1.0,0.0,조정원
4183,2023,(주)베터라이프,6128154782,2850110473532,11,20210518,0319706658,000000000,20210525,최용진 ,10530,경기도 고양시 덕양구 충경로 96,"102호(행신동, 소만빌딩)",1.0,0.0,경기도
4184,2023,주)리앤미뷰티그룹,6128602090,1801111339365,11,20210127,0518682792,0518682791,20210201,윤병한,47109,부산광역시 부산진구 동평로183번길 148,3층,1.0,0.0,부산시
4185,2023,㈜푸드비,6128602275,1101118037445,11,20210928,023324765,00000000000,20211007,원동연,06035,서울특별시 강남구 강남대로152길 14,305호(신사동),1.0,0.0,서울시
4186,2023,여기다양꼬치,6131959819,,10,,0557597212,0557445512,20131119,이옥,52796,경상남도 진주시 돗골로 119-1,1층,1.0,0.0,조정원
4187,2023,더만족,6132073457,,10,,0016617866,0557472443,20101224,김한수,52638,경상남도 진주시 집현면 진산로 524,(제가동),1.0,0.0,조정원
4188,2023,반반스프링스,6132145676,,10,,0557487752,,20111229,강영모,52683,경상남도 진주시 촉석로185번길 6-1,(평안동),1.0,0.0,조정원
4189,2023,닭터박,6132517988,,10,,0317119287,,20170214,박상민,13591,경기도 성남시 분당구 서현로210번길 2,611호 (서현동 성지하이츠텔),15.0,0.0,경기도
4190,2023,(주)이노티안경체인,6138126391,1911110023627,11,20010926,0557638300,0557635995,20011015,채경영,52813,경상남도 진주시 큰들로 118,이노티프라자 1층,1.0,0.0,조정원
4191,2023,(주)웨이닝코리아,6138161608,1911110051983,11,20110720,0515825527,0515272770,20110720,윤기남,52825,경상남도 진주시 가호방아길 51-8,(주)웨이닝코리아,1.0,0.0,조정원
4192,2023,(주)제이에스딜리셔스,6138182210,2101110165251,11,20210325,18771479,,20210325,조완용,54930,전라북도 전주시 덕진구 조경단로 63,(금암동),2.0,0.0,조정원
4193,2023,(주)아델라7,6138801123,1801111199660,11,20190207,0517102349,,20190301,서홍원,48427,부산광역시 남구 황령대로319번나길 30,.,1.0,0.0,부산시
4194,2023,(주)도야에프앤비,6138801521,1955110243447,11,20200331,000015660619,024350619,20200406,이남용,04793,서울특별시 성동구 아차산로7길 15-1,"3층 3310호(성수동2가, 효정빌딩)",3.0,0.0,서울시
4195,2023,프로키친,6140475410,,10,,0200000000,0200000000,20190501,JIN ZHEHAO,31141,충청남도 천안시 서북구 성정11길 7,1층 101호,2.0,0.0,조정원
4196,2023,샌마리안푸드,6143600865,,10,,07082850759,,20210215,김영일,25620,강원도 강릉시 강동면 해돋이마을길 19-4,1층,1.0,0.0,조정원
4197,2023,(주)아프릴로,6148107081,,10,,025180410,00000000,20221011,윤도경외 2명,06107,서울특별시 강남구 언주로 615,103동 B132호,1.0,0.0,서울시
4198,2023,(주)밸리스,6148600685,1101116380185,11,20180118,18117553,0315753558,20170501,"서정남, 강민준",22219,인천광역시 미추홀구 학익소로 6-8,2층(학익동),1.0,0.0,인천시
4199,2023,(주)오토스테이,6148600860,1101116586361,11,20171201,07043220507,07050973387,20171201,장경수,04209,서울특별시 마포구 만리재로 47,"14층(신공덕동, 공덕코어빌딩)",1.0,0.0,서울시
4200,2023,(주)에스앤에스숨,6148601160,1701110697641,11,20181004,01063030105,0537914950,20181012,이성민,42125,대구광역시 수성구 수성로 354,", 4층 404호(수성동2가)",1.0,4.0,조정원
4201,2023,도천진짜순대,6150101491,,10,,16887440,0555364387,20120701,조재선,50349,경상남도 창녕군 도천면 일리새긴길 8,2층,1.0,0.0,조정원
4202,2023,푸드메이트,6150475238,,10,,0015669296,0553675663,20061010,이성두,50571,경상남도 양산시 신북정길 12,(북정동237-5),1.0,0.0,조정원
4203,2023,광내는사람들,6151668671,,10,,0553441300,05043428935,20110426,김태완,50870,경상남도 김해시 진영읍 서부로 300,1층,1.0,0.0,조정원
4204,2023,제이엠(JM)푸드코리아,6151843446,,10,,0559050434,0559050435,20130620,박중무,50913,경상남도 김해시 구지로177번길 1,(동상동),1.0,0.0,조정원
4205,2023,슈가볼,6151887973,,10,,77539103,,20140129,강대선,46726,부산광역시 강서구 명지국제2로 27,"10층 1006호(명지동, 대산골든스퀘어)",1.0,0.0,부산시
4206,2023,(주)개집비어,6158199338,1955110157888,11,20130315,16668087,0553350312,20130319,장태경,50925,경상남도 김해시 호계로 435,404호,1.0,0.0,조정원
4207,2023,(주)스토어하우스,6158700045,1101115675256,11,20150324,025777044,025777045,20150327,장유,08589,서울특별시 금천구 가산디지털2로 46,"9층 901호(가산동, 에이스태세라타워)",1.0,0.0,서울시
4208,2023,(주)제이제이에프앤비(JJF&B),6158801774,1801111365625,11,20210526,01065325341,,20210527,박용태,48757,부산광역시 동구 성남로 9,201호(좌천동),1.0,0.0,부산시
4209,2023,해닭,6162380550,,10,,0334355101,,20091105,박노근,25103,강원도 홍천군 서면 한서로 2195,1층,1.0,0.0,조정원
4210,2023,제주인,6162795861,,10,,15779853,,20110601,고세호,10068,경기도 김포시 김포한강8로194번길 155,102호(마산동),0.0,0.0,경기도
4211,2023,드럼공간,6163006621,,10,,0649029794,05089142338,20131117,김선환,63213,제주특별자치도 제주시 광양9길 27,2층,1.0,0.0,조정원
4212,2023,소복국수,6163400630,,10,,000000000,000000000,20180622,김현종,12765,경기도 광주시 이배재로 485,1층,1.0,0.0,경기도
4213,2023,(주)삼다,6168129591,2201110029281,11,20000608,0647437904,0647437903,20000616,유행수,63016,제주특별자치도 제주시 한림읍 ,금능농공길 48,1.0,0.0,조정원
4214,2023,제주어류양식수산업협동조합,6168208138,2201380000019,11,19941227,0647276105,0647276611,19950124,한용선,63145,제주특별자치도 제주시 연삼로 166,(오라이동),1.0,0.0,조정원
4215,2023,(주)지일,6168801501,1701110765670,11,20200406,0016446465,00000000,20200406,전지수,42133,대구광역시 수성구 수성로52길 39,2층,1.0,0.0,조정원
4216,2023,미인가,6171136388,,10,,0517477047,0517417048,19950920,김성숙,48060,부산광역시 해운대구 센텀2로 20,1301,1.0,0.0,부산시
4217,2023,도쿄키친39도시락,6173291315,,10,,0516241777,,20111128,이상민,48441,부산광역시 남구 진남로36번길 6,"(대연동, 1층)",1.0,0.0,부산시
4218,2023,까사부사노광안점,6173635515,,10,,00000000000,,20131129,박용원,48303,부산광역시 수영구 광안해변로 179,-,1.0,0.0,부산시
4219,2023,플라잉스콘,6173724067,,10,,16663889,,20141117,김민정,48119,부산광역시 해운대구 마린시티2로 33,125호,1.0,0.0,부산시
4220,2023,(주)토마토디앤씨,6178171210,1801110627703,11,20080327,0234748400,025925819,20080415,박윌리엄에이치씨,06147,서울특별시 강남구 언주로94길 5,지하1층,7.0,0.0,서울시
4221,2023,(주)파나,6178171938,1801110634211,11,20080522,0516238244,0516288244,20080601,김시영,50565,경상남도 양산시 상북면 양산대로 1266-3,(상북면),1.0,0.0,조정원
4222,2023,퀘스트아카데미(주),6178178950,1101113962316,11,20080901,0516263195,0516263190,20090923,장철호,48304,부산광역시 수영구 광남로 60,403호,1.0,0.0,부산시
4223,2023,(주)경청에프씨,6178181149,1801110695908,11,20091202,0517589494,0514649854,20091207,전재범,47254,부산광역시 부산진구 새싹로 12,4층 (부전동),1.0,0.0,부산시
4224,2023,(주)대익인터내셔날코리아,6178194514,1801110780725,11,20111102,027347542,030309457542,20111102,오원지,06325,서울특별시 강남구 선릉로18길 4,(개포동),1.0,1.0,서울시
4225,2023,(주)나눔프랜차이즈,6178197113,1801110795526,11,20120215,03216883120,0000000000,20120301,한옥선,22006,인천광역시 연수구 센트럴로 313,C동 1809호,2.0,0.0,인천시
4226,2023,(주)엠지에이치,6178198674,1801110805185,11,20120419,0518664750,0515224750,20120515,송준욱,48235,부산광역시 수영구 망미로 4,(망미동),3.0,0.0,부산시
4227,2023,(주)미식주,6178199256,1801110809640,11,20120522,0537438812,0537428814,20120529,이경숙,42922,대구광역시 달성군 다사읍 세천북로8길 9-10,1층,1.0,0.0,조정원
4228,2023,(주)케이비엠,6178602135,1801110826826,11,20120921,16619523,0516647902,20120921,한석균,48058,부산광역시 해운대구 센텀서로 30,"1204호, 1205호(우동,케이엔엔타워)",1.0,0.0,부산시
4229,2023,㈜빡벳,6178604147,1801110838889,11,20121217,0516479622,00000000,20121217,이동춘,48422,부산광역시 남구 진남로198번길 5,3층,1.0,0.0,부산시
4230,2023,해운대선셋(주),6178604429,1801110841634,11,20130107,0517309995,0517469694,20130115,문석준,48094,부산광역시 해운대구 구남로 46,"(중동, 3층 8-15층)",1.0,0.0,부산시
4231,2023,(주)미스터쿡,6178609666,1801110868216,11,20130705,0517023233,0517043233,20130715,김명환,46031,부산광역시 기장군 장안읍 오리산단8로 30,(오리),1.0,0.0,부산시
4232,2023,갈매기브루잉(주),6178614612,1801110895095,11,20140114,0516119658,0516119657,20140120,ALLSOPP STEVEN,46704,부산광역시 강서구 평강로171번길 260,(대저1동),1.0,0.0,부산시
4233,2023,(주)태진에프앤디,6178616814,1801110906751,11,20140402,0515579278,0515579279,20140404,염태훈,47558,부산광역시 연제구 과정로 221,3층(연산동),1.0,0.0,부산시
4234,2023,(주)낙지볶음개미집,6178617244,1801110908575,11,20140411,18665717,0517310955,20140422,손연주,48102,부산광역시 해운대구 좌동로10번길 51-5,3층,2.0,0.0,부산시
4235,2023,(주)젬인터네셔널,6178619733,1801110921486,11,20140704,0517143036,07040091226,20140715,"이지웅, 박정운",48082,부산광역시 해운대구 좌동순환로8번길 77,(중동),1.0,0.0,부산시
4236,2023,(주)노랑푸드,6178620657,1801110924860,11,20140724,15992527,0220432527,20140724,송민규,06194,서울특별시 강남구 삼성로85길 28,"6층~10층(대치동, 우전빌딩)",1.0,0.0,서울시
4237,2023,(주)크리플레이,6178624973,1801110948240,11,20141217,0513620537,00000000000,20141217,송병근,46517,부산광역시 북구 양달로4번길 11,4층 (화명동),1.0,0.0,부산시
4238,2023,(주)대경글로벌,6178625797,1801110952077,11,20150112,0518532872,0518532857,20150119,심선희,47520,부산광역시 연제구 거제천로230번길 81,"제4층 제415호(연산동, 유성해네스타워)",1.0,0.0,부산시
4239,2023,(주)위드런,6178626520,1801110955790,11,20150203,16001728,0517847172,20170104,조기원,48059,부산광역시 해운대구 센텀중앙로 90,"16층 1604호(재송동, 큐비이센텀)",3.0,0.0,부산시
4240,2023,(주)에레또,6178629492,1101118197041,11,20220211,01053676990,,20220222,임경철,04536,서울특별시 중구 명동8길 39,(충무로2가),1.0,0.0,서울시
4241,2023,온돌서울대입구점,6178701642,,10,,0269586323,05042613031,20170419,권용훈,08789,서울특별시 관악구 봉천로 534,1층(봉천동),1.0,0.0,서울시
4242,2023,디엠스텁수학학원,6179089804,,10,,0517019367,,20130403,김지홍,48111,부산광역시 해운대구 세실로27번길 23,"5층(좌동,샤인빌딩)",1.0,0.0,부산시
4243,2023,고기자리중앙대점,6180932359,,10,,0316759295,0316749295,20180618,오현미,17544,경기도 안성시 대덕면 서동대로 4717,1층,1.0,0.0,경기도
4244,2023,달래고,6180933848,,10,,0261662335,05042355161,20230308,정영남,07803,서울특별시 강서구 공항대로 269-15,315-6호,0.0,0.0,서울시
4245,2023,구백가(900家),6181084571,,10,,0536210900,,20170913,박주상,42475,대구광역시 남구 대명로19길 52,1층(대명동),1.0,0.0,조정원
4246,2023,국밥파는남자,6181154486,,10,,01064245466,05042459333,20210825,양동혁,44603,울산광역시 남구 신복로46번길 43,1층,1.0,0.0,조정원
4247,2023,한성국밥,6182564375,,10,,0325559884,,20210601,전만옥,10079,경기도 김포시 김포한강2로24번길 116-46,1층 102호,1.0,0.0,경기도
4248,2023,다산에이앤씨,6183152263,,10,,0016683723,000000000,20211005,구재용,16558,경기도 수원시 권선구 권중로 99,"807동 202호(권선동, 벽산한성아파트)",9.0,0.0,경기도
4249,2023,잇다베이크,6186100404,,10,,49310075,05040770075,20210205,권진선,35273,대전광역시 서구 갈마로125번길 12,1층,1.0,0.0,조정원
4250,2023,더홀릭,6186400292,,10,,82442957,,20201109,정성호,15011,경기도 시흥시 서울대학로264번길 25,"3층 331호,332호",1.0,0.0,경기도
4251,2023,차알반포(주),6188126678,1101116684230,11,20180312,0262823218,025322885,20180417,차주민,06545,서울특별시 서초구 사평대로 205,에프피218호,1.0,0.0,서울시
4252,2023,유한회사번지농장푸드,6188135880,2101140137808,11,20190923,0632614646,0632614647,20191001,심종만,55309,전라북도 완주군 화산면 화산남로 218-81,1층,1.0,0.0,조정원
4253,2023,㈜케이엔에이치한남2,6188512279,1101116899996,11,20200313,0222850228,,20210415,김아람,04410,서울특별시 용산구 독서당로 27,102동 101호,1.0,0.0,서울시
4254,2023,(주)도어이스케이프,6188602313,1101118215330,11,20220228,0314059745,000000000,20220228,전광탁,06612,서울특별시 서초구 서초대로73길 40,11층 1103호,1.0,0.0,서울시
4255,2023,어보브(ABOVE),6192063388,,10,,0416630033,,20200417,김강산,31991,충청남도 서산시 한마음2로 22,"102동 305호(석림동, 서산 센트럴 코아루 아파트)",1.0,0.0,조정원
4256,2023,인생푸드,6192165248,,10,,0312355050,,20190606,장규승,16579,경기도 수원시 권선구 세권로138번길 43,.,1.0,0.0,경기도
4257,2023,와우푸드,6192900974,,10,,07054013232,05044426077,20200701,강준호,51019,경상남도 김해시 율하3로 27,101-2,1.0,0.0,조정원
4258,2023,(유)더자반,6198600943,2052140004804,11,20170307,0614623595,0614633595,20171016,황찬우,58461,전라남도 영암군 삼호읍 난전로 83,.,1.0,0.0,조정원
4259,2023,(주)홍순우,6198702346,1101117998820,11,20210820,024348677,024343224,20210830,권신영,02224,서울특별시 중랑구 동일로92길 11,1층(면목동),1.0,0.0,서울시
4260,2023,게르츠코리아,6200182443,,10,,00015777093,00000000000,20050418,황명희,17042,경기도 용인시 처인구 유림로 153,A동 (유방동),2.0,0.0,경기도
4261,2023,오이시라멘,6200847616,,10,,18990523,0522775230,20081101,김범재,44707,울산광역시 남구 왕생로66번길 20,1층,1.0,0.0,조정원
4262,2023,히야꾸,6201252998,,10,,0522813689,000000000,20120630,전상열,44209,울산광역시 북구 아진로 41-14,103(상안동),1.0,0.0,조정원
4263,2023,화봉동총각포차,6201399286,,10,,0529220417,000000000,20140402,이준엽,44241,울산광역시 북구 상방로 88-1,-,1.0,0.0,조정원
4264,2023,고기와국수이야기,6201450242,,10,,15772714,0522894868,20141114,양호영,44254,울산광역시 북구 명촌23길 38,(진장동 1층),1.0,0.0,조정원
